linkID,year,season,r_dateTime_nz,Heat Pump or Heating,Hot water,Lighting,Other,Oven,Total
rf_01,2015,Winter,2015-06-25T19:30:00Z,2973.81066666667,1732.38066666667,498.246,2263.417,311.459333333333,7779.31366666667
rf_01,2015,Winter,2015-06-25T20:00:00Z,604.317666666667,1788.69666666667,506.685,940.175999999993,0,3839.87533333333
rf_01,2015,Winter,2015-06-25T20:30:00Z,879.755666666667,1021.88466666667,38.55,144.046333333333,0,2084.23666666667
rf_01,2015,Winter,2015-06-25T21:00:00Z,880.677,0,34.465,161.26166666667,0,1076.40366666667
rf_01,2015,Winter,2015-06-25T21:30:00Z,889.903,0,34.18,181.06633333333,0,1105.14933333333
rf_01,2015,Winter,2015-07-07T20:30:00Z,0,0,327.62,71.994,0,399.614
rf_01,2015,Winter,2015-07-07T21:00:00Z,0,0,328.176,180.452666666667,0,508.628666666667
rf_01,2015,Winter,2015-07-07T21:30:00Z,0,0,327.066,70.495,0,397.561
rf_01,2015,Winter,2015-07-07T22:00:00Z,0,0,326.907,159.787333333333,0,486.694333333333
rf_01,2015,Winter,2015-07-08T05:30:00Z,0,0,73.994,81.126,0,155.12
rf_01,2015,Winter,2015-07-08T06:00:00Z,0,0,74.628,130.604333333333,0,205.232333333333
rf_01,2015,Winter,2015-07-08T09:00:00Z,0,0,75.782,49.602,0,125.384
rf_01,2015,Winter,2015-07-08T22:00:00Z,0,0,71.4643333333334,197.813,0,269.277333333333
rf_01,2015,Winter,2015-07-08T22:30:00Z,0,0,72.7596666666667,78.5230000000003,0,151.282666666667
rf_01,2015,Winter,2015-07-08T23:00:00Z,0,0,70.9433333333334,122.272333333334,0,193.215666666667
rf_01,2015,Winter,2015-07-08T23:30:00Z,0,0,74.437,131.733,0,206.17
rf_01,2015,Winter,2015-07-09T00:00:00Z,0,0,70.294,118.125666666667,0,188.419666666667
rf_01,2015,Winter,2015-07-09T04:00:00Z,0,0,74.264,148.505333333333,0,222.769333333333
rf_01,2015,Winter,2015-07-09T04:30:00Z,0,0,74.738,130.389,0,205.127
rf_01,2015,Winter,2015-07-09T05:00:00Z,0,0,76.019,70.060666666667,0,146.079666666667
rf_01,2015,Winter,2015-07-09T05:30:00Z,0,0,85.9146666666667,146.117333333333,0,232.032
rf_01,2015,Winter,2015-07-09T06:00:00Z,0,0,84.094,187.314333333333,0,271.408333333333
rf_01,2015,Winter,2015-07-09T06:30:00Z,0,0,74.373,48.513,0,122.886
rf_01,2015,Winter,2015-07-09T07:00:00Z,0,0,77.002,127.267666666667,0,204.269666666667
rf_01,2015,Winter,2015-07-09T09:30:00Z,0,0,74.278,49.889333333333,0,124.167333333333
rf_01,2015,Winter,2015-07-09T22:30:00Z,0,0,75.355,63.966333333333,0,139.321333333333
rf_01,2015,Winter,2015-07-09T23:00:00Z,0,0,73.9953333333333,155.381666666667,0,229.377
rf_01,2015,Winter,2015-07-09T23:30:00Z,0,0,73.915,131.432333333333,0,205.347333333333
rf_01,2015,Winter,2015-07-10T00:00:00Z,0,0,73.4553333333334,66.1299999999996,0,139.585333333333
rf_01,2015,Winter,2015-07-10T00:30:00Z,0,0,76.606,108.819666666667,0,185.425666666667
rf_01,2015,Winter,2015-07-10T05:00:00Z,0,0,72.236,81.11,0,153.346
rf_01,2015,Winter,2015-07-12T22:30:00Z,0,0,43.213,110.763,0,153.976
rf_01,2015,Winter,2015-07-13T22:00:00Z,0,0,38.973,164.398666666667,0,203.371666666667
rf_01,2015,Winter,2015-07-13T22:30:00Z,0,0,38.673,150.920333333333,0,189.593333333333
rf_01,2015,Winter,2015-07-13T23:00:00Z,0,0,37.929,54.011,0,91.94
rf_01,2015,Winter,2015-07-14T05:30:00Z,0,0,39.228,139.537333333333,0,178.765333333333
rf_01,2015,Winter,2015-07-14T08:00:00Z,0,0,43.1203333333333,123.126,0,166.246333333333
rf_01,2015,Winter,2015-07-14T08:30:00Z,0,0,44.672,131.672666666667,0,176.344666666667
rf_01,2015,Winter,2015-07-15T06:00:00Z,0,0,41.335,105.400666666667,0,146.735666666667
rf_01,2015,Winter,2015-07-15T07:00:00Z,0,0,40.783,195.251666666667,0,236.034666666667
rf_01,2015,Winter,2015-07-19T22:30:00Z,0,0,45.7146666666667,163.442666666666,0,209.157333333333
rf_01,2015,Winter,2015-07-20T07:30:00Z,0,0,42.159,193.596,0,235.755
rf_01,2015,Winter,2015-07-20T20:30:00Z,0,0,46.791,158.964333333333,0,205.755333333333
rf_01,2015,Winter,2015-07-20T21:00:00Z,0,0,43.008,120.878666666667,0,163.886666666667
rf_01,2015,Winter,2015-07-22T08:00:00Z,0,0,42.218,111.768,0,153.986
rf_01,2015,Winter,2015-07-22T21:30:00Z,0,0,42.58,62.194,0,104.774
rf_01,2015,Winter,2015-07-23T19:30:00Z,0,0,41.541,160.206666666667,0,201.747666666667
rf_01,2015,Winter,2015-07-23T21:30:00Z,0,0,42.9143333333333,110.592,0,153.506333333333
rf_01,2015,Winter,2015-07-30T06:00:00Z,0,0,39.56,156.695666666667,0,196.255666666667
rf_01,2015,Winter,2015-07-30T06:30:00Z,0,0,39.448,105.206666666667,0,144.654666666667
rf_01,2015,Winter,2015-07-30T19:30:00Z,0,0,42.708,122.785333333333,0,165.493333333333
rf_01,2015,Winter,2015-07-30T20:30:00Z,0,0,42.945,106.788,0,149.733
rf_01,2015,Winter,2015-07-30T21:00:00Z,0,0,41.41,116.727666666667,0,158.137666666667
rf_01,2015,Winter,2015-08-09T20:00:00Z,3659.68366666667,0,188.092666666667,1975.64366666666,0,5823.42
rf_01,2015,Winter,2015-08-13T21:30:00Z,1190.86633333333,0,82.199,81.2380000000001,0,1354.30333333333
rf_06,2015,Winter,2015-06-05T05:30:00Z,,1076.57033333333,472.601,578.98866666667,0,2128.16
rf_06,2015,Winter,2015-06-08T05:30:00Z,,791.496,834.274666666667,431.116000000003,0,2056.88666666667
rf_06,2015,Winter,2015-06-08T07:00:00Z,,791.669,980.830333333333,537.345333333334,543.792333333333,2853.637
rf_06,2015,Winter,2015-06-15T05:30:00Z,,0,328.936,423.273333333333,0,752.209333333333
rf_06,2015,Winter,2015-06-15T06:00:00Z,,0,328.936333333333,423.159666666667,0,752.096
rf_06,2015,Winter,2015-06-16T05:30:00Z,,0,376.123,389.509666666667,0,765.632666666667
rf_06,2015,Winter,2015-06-17T05:30:00Z,,0,337.064666666667,396.436666666666,0,733.501333333333
