"linkID","nObs","meanPowerW","r_dateTime_nz","season","year","eecaCircuit","region"
"rf_10",30,210.976,2015-08-11 18:00:00,"Winter",2015,"Heat Pump or Heating","Taranaki"
"rf_10",30,1094.95866666667,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_10",30,49.261,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_10",30,142.101666666667,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_10",30,151.77,2015-08-11 18:00:00,"Winter",2015,"Oven","Taranaki"
"rf_10",30,1094.95866666667,2015-08-11 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_11",30,1146.24766666667,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_11",30,1313.163,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_11",30,49.497,2015-08-11 18:00:00,"Winter",2015,"Hot water","Taranaki"
"rf_11",30,3558.80966666667,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_11",30,891.427333333333,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_11",30,0,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_11",30,3608.30666666667,2015-08-11 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_13",30,1875.46866666667,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_13",30,513.896,2015-08-11 18:00:00,"Winter",2015,"Hot water","Taranaki"
"rf_13",30,6838.46133333334,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_13",30,813.688333333334,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_13",30,2241.48433333333,2015-08-11 18:00:00,"Winter",2015,"Oven","Taranaki"
"rf_13",30,1270.22633333333,2015-08-11 18:00:00,"Winter",2015,"Heat Pump or Heating","Taranaki"
"rf_13",30,6838.46133333334,2015-08-11 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_19",30,1283.051,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_19",30,461.115333333333,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_19",30,2161.28966666667,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_19",30,0,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_19",30,0,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_19",30,0,2015-08-11 18:00:00,"Winter",2015,"Oven","Taranaki"
"rf_19",30,2.508,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_19",30,2.549,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_19",30,0,2015-08-11 18:00:00,"Winter",2015,"Heat Pump or Heating","Taranaki"
"rf_19",30,2622.405,2015-08-11 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_21",30,103.792,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_21",30,1397.98866666667,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_21",30,2832.33366666667,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_21",30,14.9306666666667,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_21",30,0,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_21",30,0,2015-08-11 18:00:00,"Winter",2015,"Oven","Taranaki"
"rf_21",30,2832.33366666667,2015-08-11 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_22",30,0,2015-08-11 18:00:00,"Winter",2015,"Hot water","Taranaki"
"rf_22",30,3552.095,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_22",30,622.547333333333,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_22",30,1792.36433333333,2015-08-11 18:00:00,"Winter",2015,"Lighting","Taranaki"
"rf_22",30,0,2015-08-11 18:00:00,"Winter",2015,"Oven","Taranaki"
"rf_22",30,1135.60566666667,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_22",30,3552.095,2015-08-11 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_23",30,28.4006666666667,2015-08-11 18:00:00,"Winter",2015,"Hot water","Taranaki"
"rf_23",30,2283.41733333333,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_23",30,116.034,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_23",30,0,2015-08-11 18:00:00,"Winter",2015,"Oven","Taranaki"
"rf_23",30,NA,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_23",30,1906.35033333333,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_23",30,2311.818,2015-08-11 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_24",30,65.8746666666667,2015-08-11 18:00:00,"Winter",2015,"Hot water","Taranaki"
"rf_24",30,595.277333333333,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_24",30,35.722,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_24",30,134.583333333333,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_24",30,0,2015-08-11 18:00:00,"Winter",2015,"Oven","Taranaki"
"rf_24",30,0,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_24",30,661.152,2015-08-11 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_27",30,0,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_27",30,993.674333333333,2015-08-11 18:00:00,"Winter",2015,"Heat Pump or Heating","Taranaki"
"rf_27",30,0,2015-08-11 18:00:00,"Winter",2015,"Hot water","Taranaki"
"rf_27",30,3638.47933333333,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_27",30,816.940333333333,2015-08-11 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_27",30,1396.29033333333,2015-08-11 18:00:00,"Winter",2015,"Oven","Taranaki"
"rf_27",30,3638.47933333333,2015-08-11 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_06",30,0,2015-08-11 18:30:00,"Winter",2015,"Hot water","Taranaki"
"rf_06",30,1045.40133333333,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_06",30,0,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_06",30,192.451333333333,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_06",30,398.555333333333,2015-08-11 18:30:00,"Winter",2015,"Lighting","Taranaki"
"rf_06",30,232.108333333333,2015-08-11 18:30:00,"Winter",2015,"Oven","Taranaki"
"rf_06",30,1045.40133333333,2015-08-11 18:30:00,"Winter",2015,"Total","Taranaki"
"rf_07",30,323.673,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_07",30,226.762,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_07",30,234.597333333333,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_07",30,0,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_07",30,0,2015-08-11 18:30:00,"Winter",2015,"Oven","Taranaki"
"rf_07",30,0,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_07",30,550.435,2015-08-11 18:30:00,"Winter",2015,"Total","Taranaki"
"rf_08",30,757.480333333333,2015-08-11 18:30:00,"Winter",2015,"Heat Pump or Heating","Taranaki"
"rf_08",30,0,2015-08-11 18:30:00,"Winter",2015,"Hot water","Taranaki"
"rf_08",30,1240.258,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_08",30,72.1743333333333,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_08",30,44.4003333333333,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_08",30,0,2015-08-11 18:30:00,"Winter",2015,"Oven","Taranaki"
"rf_08",30,1240.258,2015-08-11 18:30:00,"Winter",2015,"Total","Taranaki"
"rf_10",30,115.809333333333,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_10",30,388.856,2015-08-11 18:30:00,"Winter",2015,"Heat Pump or Heating","Taranaki"
"rf_10",30,2086.12133333333,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_10",30,1047.55566666667,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_10",30,117.689333333333,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_10",30,0,2015-08-11 18:30:00,"Winter",2015,"Oven","Taranaki"
"rf_10",30,2086.12133333333,2015-08-11 18:30:00,"Winter",2015,"Total","Taranaki"
"rf_11",30,1147.98166666667,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_11",30,740.868333333333,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_11",30,49.053,2015-08-11 18:30:00,"Winter",2015,"Hot water","Taranaki"
"rf_11",30,2970.737,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_11",30,910.218333333334,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_11",30,0,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_11",30,3019.79,2015-08-11 18:30:00,"Winter",2015,"Total","Taranaki"
"rf_13",30,1806.855,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_13",30,392.715666666667,2015-08-11 18:30:00,"Winter",2015,"Hot water","Taranaki"
"rf_13",30,6612.971,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_13",30,839.354666666667,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_13",30,2030.92766666667,2015-08-11 18:30:00,"Winter",2015,"Oven","Taranaki"
"rf_13",30,1175.28366666667,2015-08-11 18:30:00,"Winter",2015,"Heat Pump or Heating","Taranaki"
"rf_13",30,6612.971,2015-08-11 18:30:00,"Winter",2015,"Total","Taranaki"
"rf_19",30,1226.34966666667,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_19",30,526.202,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_19",30,2131.581,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_19",30,0,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_19",30,0,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_19",30,0,2015-08-11 18:30:00,"Winter",2015,"Oven","Taranaki"
"rf_19",30,0,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_19",30,0,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_19",30,0,2015-08-11 18:30:00,"Winter",2015,"Heat Pump or Heating","Taranaki"
"rf_19",30,2657.783,2015-08-11 18:30:00,"Winter",2015,"Total","Taranaki"
"rf_21",30,15.0866666666667,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_21",30,1050.96,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_21",30,1777.19333333333,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_21",30,54.211,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_21",30,0,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_21",30,0,2015-08-11 18:30:00,"Winter",2015,"Oven","Taranaki"
"rf_21",30,1777.19333333333,2015-08-11 18:30:00,"Winter",2015,"Total","Taranaki"
"rf_22",30,572.367666666667,2015-08-11 18:30:00,"Winter",2015,"Hot water","Taranaki"
"rf_22",30,4217.516,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_22",30,434.846666666667,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_22",30,2553.08533333333,2015-08-11 18:30:00,"Winter",2015,"Lighting","Taranaki"
"rf_22",30,0,2015-08-11 18:30:00,"Winter",2015,"Oven","Taranaki"
"rf_22",30,1230.81233333333,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_22",30,4789.88366666667,2015-08-11 18:30:00,"Winter",2015,"Total","Taranaki"
"rf_23",30,0,2015-08-11 18:30:00,"Winter",2015,"Hot water","Taranaki"
"rf_23",30,1720.669,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_23",30,117.735666666667,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_23",30,0,2015-08-11 18:30:00,"Winter",2015,"Oven","Taranaki"
"rf_23",30,NA,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_23",30,1408.59766666667,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_23",30,1720.669,2015-08-11 18:30:00,"Winter",2015,"Total","Taranaki"
"rf_24",30,3028.11133333333,2015-08-11 18:30:00,"Winter",2015,"Hot water","Taranaki"
"rf_24",30,1211.76866666667,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_24",30,0,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_24",30,81.5483333333333,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_24",30,516.246333333333,2015-08-11 18:30:00,"Winter",2015,"Oven","Taranaki"
"rf_24",30,0,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_24",30,4239.88,2015-08-11 18:30:00,"Winter",2015,"Total","Taranaki"
"rf_27",30,0,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_27",30,1291.311,2015-08-11 18:30:00,"Winter",2015,"Heat Pump or Heating","Taranaki"
"rf_27",30,0,2015-08-11 18:30:00,"Winter",2015,"Hot water","Taranaki"
"rf_27",30,2577.34166666667,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_27",30,843.630333333334,2015-08-11 18:30:00,"Winter",2015,"XX_Other","Taranaki"
"rf_27",30,0,2015-08-11 18:30:00,"Winter",2015,"Oven","Taranaki"
"rf_27",30,2577.34166666667,2015-08-11 18:30:00,"Winter",2015,"Total","Taranaki"
"rf_06",30,1337.523,2015-08-10 18:00:00,"Winter",2015,"Hot water","Taranaki"
"rf_06",30,1213.782,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_06",30,16.192,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_06",30,267.798,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_06",30,282.707,2015-08-10 18:00:00,"Winter",2015,"Lighting","Taranaki"
"rf_06",30,434.394666666667,2015-08-10 18:00:00,"Winter",2015,"Oven","Taranaki"
"rf_06",30,2551.305,2015-08-10 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_07",30,213.501333333333,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_07",30,243.81,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_07",30,193.967333333333,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_07",30,16.743,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_07",30,0,2015-08-10 18:00:00,"Winter",2015,"Oven","Taranaki"
"rf_07",30,0,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_07",30,457.311333333333,2015-08-10 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_08",30,847.082333333333,2015-08-10 18:00:00,"Winter",2015,"Heat Pump or Heating","Taranaki"
"rf_08",30,0,2015-08-10 18:00:00,"Winter",2015,"Hot water","Taranaki"
"rf_08",30,3796.54966666667,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_08",30,748.055666666667,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_08",30,0,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_08",30,1744.18166666667,2015-08-10 18:00:00,"Winter",2015,"Oven","Taranaki"
"rf_08",30,3796.54966666667,2015-08-10 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_10",30,86.9856666666667,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_10",30,424.075666666667,2015-08-10 18:00:00,"Winter",2015,"Heat Pump or Heating","Taranaki"
"rf_10",30,1197.36066666667,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_10",30,147.703,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_10",30,109.568,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_10",30,0,2015-08-10 18:00:00,"Winter",2015,"Oven","Taranaki"
"rf_10",30,1197.36066666667,2015-08-10 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_11",30,1271.592,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_11",30,0,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_11",30,52.335,2015-08-10 18:00:00,"Winter",2015,"Hot water","Taranaki"
"rf_11",30,2590.20133333333,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_11",30,1125.437,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_11",30,0,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_11",30,2642.53633333333,2015-08-10 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_13",30,482.082,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_13",30,0,2015-08-10 18:00:00,"Winter",2015,"Hot water","Taranaki"
"rf_13",30,3575.44433333333,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_13",30,487.648333333334,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_13",30,1095.989,2015-08-10 18:00:00,"Winter",2015,"Oven","Taranaki"
"rf_13",30,1247.28533333333,2015-08-10 18:00:00,"Winter",2015,"Heat Pump or Heating","Taranaki"
"rf_13",30,3575.44433333333,2015-08-10 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_19",30,979.035666666667,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_19",30,524.334333333333,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_19",30,1801.50133333333,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_19",30,0,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_19",30,0,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_19",30,0,2015-08-10 18:00:00,"Winter",2015,"Oven","Taranaki"
"rf_19",30,0,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_19",30,0,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_19",30,0,2015-08-10 18:00:00,"Winter",2015,"Heat Pump or Heating","Taranaki"
"rf_19",30,2325.83566666667,2015-08-10 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_21",30,17.1843333333333,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_21",30,746.944,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_21",30,1348.06033333333,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_21",30,137.774333333333,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_21",30,0.554666666666667,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_21",30,0,2015-08-10 18:00:00,"Winter",2015,"Oven","Taranaki"
"rf_21",30,1348.06033333333,2015-08-10 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_22",30,586.649,2015-08-10 18:00:00,"Winter",2015,"Hot water","Taranaki"
"rf_22",30,3636.982,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_22",30,428.035,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_22",30,1005.23666666667,2015-08-10 18:00:00,"Winter",2015,"Lighting","Taranaki"
"rf_22",30,1349.894,2015-08-10 18:00:00,"Winter",2015,"Oven","Taranaki"
"rf_22",30,842.161333333334,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_22",30,4223.631,2015-08-10 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_23",30,0,2015-08-10 18:00:00,"Winter",2015,"Hot water","Taranaki"
"rf_23",30,2163.591,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_23",30,207.060333333333,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_23",30,0,2015-08-10 18:00:00,"Winter",2015,"Oven","Taranaki"
"rf_23",30,NA,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_23",30,1830.78366666667,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_23",30,2163.591,2015-08-10 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_24",30,0,2015-08-10 18:00:00,"Winter",2015,"Hot water","Taranaki"
"rf_24",30,472.348333333333,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_24",30,2.20433333333333,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_24",30,114.307333333333,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_24",30,0,2015-08-10 18:00:00,"Winter",2015,"Oven","Taranaki"
"rf_24",30,0,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_24",30,472.348333333333,2015-08-10 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_27",30,0,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_27",30,0,2015-08-10 18:00:00,"Winter",2015,"Heat Pump or Heating","Taranaki"
"rf_27",30,0,2015-08-10 18:00:00,"Winter",2015,"Hot water","Taranaki"
"rf_27",30,1327.73633333333,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_27",30,834.651,2015-08-10 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_27",30,0,2015-08-10 18:00:00,"Winter",2015,"Oven","Taranaki"
"rf_27",30,1327.73633333333,2015-08-10 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_06",30,0,2015-08-18 18:00:00,"Winter",2015,"Hot water","Taranaki"
"rf_06",30,925.18,2015-08-18 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_06",30,0,2015-08-18 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_06",30,256.910666666667,2015-08-18 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_06",30,419.497,2015-08-18 18:00:00,"Winter",2015,"Lighting","Taranaki"
"rf_06",30,0,2015-08-18 18:00:00,"Winter",2015,"Oven","Taranaki"
"rf_06",30,925.18,2015-08-18 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_07",30,189.498,2015-08-18 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_07",30,366.684666666667,2015-08-18 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_07",30,170.352333333333,2015-08-18 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_07",30,93.1873333333333,2015-08-18 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_07",30,0,2015-08-18 18:00:00,"Winter",2015,"Oven","Taranaki"
"rf_07",30,0,2015-08-18 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_07",30,556.182666666667,2015-08-18 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_08",30,682.893666666667,2015-08-18 18:00:00,"Winter",2015,"Heat Pump or Heating","Taranaki"
"rf_08",30,0,2015-08-18 18:00:00,"Winter",2015,"Hot water","Taranaki"
"rf_08",30,1497.71833333333,2015-08-18 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_08",30,359.062666666667,2015-08-18 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_08",30,17.4396666666667,2015-08-18 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_08",30,0,2015-08-18 18:00:00,"Winter",2015,"Oven","Taranaki"
"rf_08",30,1497.71833333333,2015-08-18 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_10",30,112.836666666667,2015-08-18 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_10",30,433.017666666667,2015-08-18 18:00:00,"Winter",2015,"Heat Pump or Heating","Taranaki"
"rf_10",30,1945.57633333333,2015-08-18 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_10",30,930.232,2015-08-18 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_10",30,112.030333333333,2015-08-18 18:00:00,"Winter",2015,"XX_Other","Taranaki"
"rf_10",30,0,2015-08-18 18:00:00,"Winter",2015,"Oven","Taranaki"
"rf_10",30,1945.57633333333,2015-08-18 18:00:00,"Winter",2015,"Total","Taranaki"
"rf_11",30,1111.83666666667,2015-08-18 18:00:00,"Winter",2015,"XX_Other","Taranaki"
