"linkID","nObs","meanPowerW","r_dateTime_nz","season","year","eecaCircuit","region"
"rf_29",30,2731.05833333333,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_29",30,0,2015-07-10 11:00:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_29",30,3565.75233333333,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_29",30,0,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_29",30,84.53,2015-07-10 11:00:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_29",30,0,2015-07-10 11:00:00,"Winter",2015,"Oven","Hawkes Bay"
"rf_29",30,3565.75233333333,2015-07-10 11:00:00,"Winter",2015,"Total","Hawkes Bay"
"rf_30",30,0,2015-07-10 11:00:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_30",30,221.305666666667,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_30",30,187.086,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_30",30,2.48033333333333,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_30",30,0,2015-07-10 11:00:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_30",30,0,2015-07-10 11:00:00,"Winter",2015,"Oven","Hawkes Bay"
"rf_30",30,221.305666666667,2015-07-10 11:00:00,"Winter",2015,"Total","Hawkes Bay"
"rf_31",30,408.066666666667,2015-07-10 11:00:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_31",30,1356.64066666667,2015-07-10 11:00:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_31",30,1864.05066666667,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_31",30,57.0966666666667,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_31",30,0,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_31",30,0,2015-07-10 11:00:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_31",30,1864.05066666667,2015-07-10 11:00:00,"Winter",2015,"Total","Hawkes Bay"
"rf_32",30,799.601333333334,2015-07-10 11:00:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_32",30,1294.83366666667,2015-07-10 11:00:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_32",30,188.593333333333,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_32",30,6.836,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_32",30,0,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_32",30,59.3143333333333,2015-07-10 11:00:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_32",30,188.593333333333,2015-07-10 11:00:00,"Winter",2015,"Total","Hawkes Bay"
"rf_33",30,2092.30866666667,2015-07-10 11:00:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_33",30,1217.467,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_33",30,1065.086,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_33",30,37.528,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_33",30,0,2015-07-10 11:00:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_33",30,0,2015-07-10 11:00:00,"Winter",2015,"Oven","Hawkes Bay"
"rf_33",30,3309.77566666667,2015-07-10 11:00:00,"Winter",2015,"Total","Hawkes Bay"
"rf_34",30,303.509,2015-07-10 11:00:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_34",30,716.328,2015-07-10 11:00:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_34",30,1791.193,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_34",30,339.770666666666,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_34",30,87.659,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_34",30,67.7013333333334,2015-07-10 11:00:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_34",30,1791.193,2015-07-10 11:00:00,"Winter",2015,"Total","Hawkes Bay"
"rf_35",30,0,2015-07-10 11:00:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_35",30,2862.652,2015-07-10 11:00:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_35",30,537.096333333333,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_35",30,0,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_35",30,122.270666666667,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_35",30,56.97,2015-07-10 11:00:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_35",30,3399.74833333333,2015-07-10 11:00:00,"Winter",2015,"Total","Hawkes Bay"
"rf_36",30,0,2015-07-10 11:00:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_36",30,1336.77166666667,2015-07-10 11:00:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_36",30,1743.85033333333,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_36",30,91.772,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_36",30,0,2015-07-10 11:00:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_36",30,0,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_36",30,1743.85033333333,2015-07-10 11:00:00,"Winter",2015,"Total","Hawkes Bay"
"rf_37",30,185.924,2015-07-10 11:00:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_37",30,1767.60566666667,2015-07-10 11:00:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_37",30,513.567333333333,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_37",30,81.954,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_37",30,234.133,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_37",30,0,2015-07-10 11:00:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_37",30,2281.173,2015-07-10 11:00:00,"Winter",2015,"Total","Hawkes Bay"
"rf_38",30,0,2015-07-10 11:00:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_38",30,0,2015-07-10 11:00:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_38",30,116.161333333333,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_38",30,44.669,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_38",30,41.997,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_38",30,0,2015-07-10 11:00:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_38",30,116.161333333333,2015-07-10 11:00:00,"Winter",2015,"Total","Hawkes Bay"
"rf_39",30,2360.873,2015-07-10 11:00:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_39",30,4534.75933333333,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_39",30,1003.19733333333,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_39",30,337.712333333333,2015-07-10 11:00:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_39",30,3.43466666666667,2015-07-10 11:00:00,"Winter",2015,"Oven","Hawkes Bay"
"rf_39",30,6895.63233333333,2015-07-10 11:00:00,"Winter",2015,"Total","Hawkes Bay"
"rf_40",30,15.105,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_40",30,1954.11533333333,2015-07-10 11:00:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_40",30,326.646666666667,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_40",30,75.786,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_40",30,0,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_40",30,97.2180000000001,2015-07-10 11:00:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_40",30,2280.762,2015-07-10 11:00:00,"Winter",2015,"Total","Hawkes Bay"
"rf_41",30,0,2015-07-10 11:00:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_41",30,1780.26366666667,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_41",30,114.249,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_41",30,303.701,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_41",30,801.575,2015-07-10 11:00:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_41",30,0,2015-07-10 11:00:00,"Winter",2015,"Oven","Hawkes Bay"
"rf_41",30,1780.26366666667,2015-07-10 11:00:00,"Winter",2015,"Total","Hawkes Bay"
"rf_44",30,0,2015-07-10 11:00:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_44",30,0,2015-07-10 11:00:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_44",30,125.079333333333,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_44",30,38.4833333333333,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_44",30,0,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_44",30,0,2015-07-10 11:00:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_44",30,125.079333333333,2015-07-10 11:00:00,"Winter",2015,"Total","Hawkes Bay"
"rf_45",30,1197.30733333333,2015-07-10 11:00:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_45",30,2678.051,2015-07-10 11:00:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_45",30,2120.36766666667,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_45",30,28.6966666666667,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_45",30,7.776,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_45",30,180.469,2015-07-10 11:00:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_45",30,4798.41866666667,2015-07-10 11:00:00,"Winter",2015,"Total","Hawkes Bay"
"rf_47",30,0,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_47",30,81.1983333333333,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_47",30,28.3373333333333,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_47",30,0,2015-07-10 11:00:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_47",30,0,2015-07-10 11:00:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_47",30,0,2015-07-10 11:00:00,"Winter",2015,"Oven","Hawkes Bay"
"rf_47",30,81.1983333333333,2015-07-10 11:00:00,"Winter",2015,"Total","Hawkes Bay"
"rf_29",30,1335.338,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_29",30,1828.46433333333,2015-07-09 17:30:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_29",30,3719.948,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_29",30,0,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_29",30,287.812,2015-07-09 17:30:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_29",30,0,2015-07-09 17:30:00,"Winter",2015,"Oven","Hawkes Bay"
"rf_29",30,5548.41233333333,2015-07-09 17:30:00,"Winter",2015,"Total","Hawkes Bay"
"rf_30",30,0,2015-07-09 17:30:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_30",30,827.953666666667,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_30",30,316.83,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_30",30,4.24833333333333,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_30",30,474.243666666667,2015-07-09 17:30:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_30",30,0,2015-07-09 17:30:00,"Winter",2015,"Oven","Hawkes Bay"
"rf_30",30,827.953666666667,2015-07-09 17:30:00,"Winter",2015,"Total","Hawkes Bay"
"rf_31",30,1904.441,2015-07-09 17:30:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_31",30,0,2015-07-09 17:30:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_31",30,2375.257,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_31",30,53.4033333333333,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_31",30,0,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_31",30,377.602666666667,2015-07-09 17:30:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_31",30,2375.257,2015-07-09 17:30:00,"Winter",2015,"Total","Hawkes Bay"
"rf_32",30,967.377,2015-07-09 17:30:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_32",30,0,2015-07-09 17:30:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_32",30,1016.73566666667,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_32",30,110.935,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_32",30,0,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_32",30,219.506,2015-07-09 17:30:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_32",30,1016.73566666667,2015-07-09 17:30:00,"Winter",2015,"Total","Hawkes Bay"
"rf_33",30,0,2015-07-09 17:30:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_33",30,4178.08533333333,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_33",30,2303.622,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_33",30,1653.31,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_33",30,193.597333333333,2015-07-09 17:30:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_33",30,0,2015-07-09 17:30:00,"Winter",2015,"Oven","Hawkes Bay"
"rf_33",30,4178.08533333333,2015-07-09 17:30:00,"Winter",2015,"Total","Hawkes Bay"
"rf_34",30,1653.62633333333,2015-07-09 17:30:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_34",30,0,2015-07-09 17:30:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_34",30,2545.27866666667,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_34",30,203.386666666667,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_34",30,8.66166666666667,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_34",30,422.083,2015-07-09 17:30:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_34",30,2545.27866666667,2015-07-09 17:30:00,"Winter",2015,"Total","Hawkes Bay"
"rf_35",30,815.998666666667,2015-07-09 17:30:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_35",30,0,2015-07-09 17:30:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_35",30,2667.18533333333,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_35",30,145.001333333333,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_35",30,112.741666666667,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_35",30,167.116333333333,2015-07-09 17:30:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_35",30,2667.18533333333,2015-07-09 17:30:00,"Winter",2015,"Total","Hawkes Bay"
"rf_36",30,1357.83266666667,2015-07-09 17:30:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_36",30,0,2015-07-09 17:30:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_36",30,3954.47733333333,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_36",30,0,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_36",30,235.533,2015-07-09 17:30:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_36",30,0,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_36",30,3954.47733333333,2015-07-09 17:30:00,"Winter",2015,"Total","Hawkes Bay"
"rf_37",30,605.281333333333,2015-07-09 17:30:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_37",30,0,2015-07-09 17:30:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_37",30,1170.13066666667,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_37",30,153.915666666667,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_37",30,237.208666666667,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_37",30,158.057333333333,2015-07-09 17:30:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_37",30,1170.13066666667,2015-07-09 17:30:00,"Winter",2015,"Total","Hawkes Bay"
"rf_38",30,1552.483,2015-07-09 17:30:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_38",30,186.460666666667,2015-07-09 17:30:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_38",30,1755.70733333333,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_38",30,30.0316666666667,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_38",30,53.8596666666667,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_38",30,78.2256666666667,2015-07-09 17:30:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_38",30,1942.168,2015-07-09 17:30:00,"Winter",2015,"Total","Hawkes Bay"
"rf_39",30,0,2015-07-09 17:30:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_39",30,4541.186,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_39",30,686.486,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_39",30,606.255,2015-07-09 17:30:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_39",30,551.718,2015-07-09 17:30:00,"Winter",2015,"Oven","Hawkes Bay"
"rf_39",30,4541.186,2015-07-09 17:30:00,"Winter",2015,"Total","Hawkes Bay"
"rf_40",30,3292.43566666667,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_40",30,1611.356,2015-07-09 17:30:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_40",30,4328.886,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_40",30,315.985666666667,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_40",30,0,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_40",30,356.259666666666,2015-07-09 17:30:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_40",30,5940.242,2015-07-09 17:30:00,"Winter",2015,"Total","Hawkes Bay"
"rf_41",30,152.994333333333,2015-07-09 17:30:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_41",30,2748.56833333333,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_41",30,1313.13933333333,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_41",30,67.5656666666667,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_41",30,1156.80366666667,2015-07-09 17:30:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_41",30,0,2015-07-09 17:30:00,"Winter",2015,"Oven","Hawkes Bay"
"rf_41",30,2748.56833333333,2015-07-09 17:30:00,"Winter",2015,"Total","Hawkes Bay"
"rf_44",30,197.838,2015-07-09 17:30:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_44",30,0,2015-07-09 17:30:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_44",30,651.512,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_44",30,0,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_44",30,0,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_44",30,220.867333333333,2015-07-09 17:30:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_44",30,651.512,2015-07-09 17:30:00,"Winter",2015,"Total","Hawkes Bay"
"rf_45",30,770.583333333334,2015-07-09 17:30:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_45",30,0,2015-07-09 17:30:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_45",30,1554.47866666667,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_45",30,217.636666666667,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_45",30,13.7116666666667,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_45",30,350.223666666667,2015-07-09 17:30:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_45",30,1554.47866666667,2015-07-09 17:30:00,"Winter",2015,"Total","Hawkes Bay"
"rf_47",30,0,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_47",30,86.8123333333334,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_47",30,34.149,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_47",30,0,2015-07-09 17:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_47",30,0,2015-07-09 17:30:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_47",30,0,2015-07-09 17:30:00,"Winter",2015,"Oven","Hawkes Bay"
"rf_47",30,86.8123333333334,2015-07-09 17:30:00,"Winter",2015,"Total","Hawkes Bay"
"rf_29",30,2930.338,2015-07-10 11:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_29",30,0,2015-07-10 11:30:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_29",30,3689.586,2015-07-10 11:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_29",30,0,2015-07-10 11:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_29",30,84.53,2015-07-10 11:30:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_29",30,0,2015-07-10 11:30:00,"Winter",2015,"Oven","Hawkes Bay"
"rf_29",30,3689.586,2015-07-10 11:30:00,"Winter",2015,"Total","Hawkes Bay"
"rf_30",30,490.202,2015-07-10 11:30:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_30",30,694.593333333334,2015-07-10 11:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_30",30,169.290333333333,2015-07-10 11:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_30",30,6.50966666666667,2015-07-10 11:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_30",30,0,2015-07-10 11:30:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_30",30,0,2015-07-10 11:30:00,"Winter",2015,"Oven","Hawkes Bay"
"rf_30",30,694.593333333334,2015-07-10 11:30:00,"Winter",2015,"Total","Hawkes Bay"
"rf_31",30,303.265333333333,2015-07-10 11:30:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_31",30,32.2023333333333,2015-07-10 11:30:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_31",30,390.609333333333,2015-07-10 11:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_31",30,0,2015-07-10 11:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_31",30,0,2015-07-10 11:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_31",30,0,2015-07-10 11:30:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_31",30,390.609333333333,2015-07-10 11:30:00,"Winter",2015,"Total","Hawkes Bay"
"rf_32",30,706.870333333333,2015-07-10 11:30:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_32",30,1444.25,2015-07-10 11:30:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_32",30,141.301333333333,2015-07-10 11:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_32",30,79.704,2015-07-10 11:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_32",30,0,2015-07-10 11:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_32",30,0,2015-07-10 11:30:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_32",30,141.301333333333,2015-07-10 11:30:00,"Winter",2015,"Total","Hawkes Bay"
"rf_33",30,2094.623,2015-07-10 11:30:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_33",30,924.778,2015-07-10 11:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_33",30,818.216666666667,2015-07-10 11:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_33",30,36.581,2015-07-10 11:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_33",30,0,2015-07-10 11:30:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_33",30,0,2015-07-10 11:30:00,"Winter",2015,"Oven","Hawkes Bay"
"rf_33",30,3019.401,2015-07-10 11:30:00,"Winter",2015,"Total","Hawkes Bay"
"rf_34",30,0,2015-07-10 11:30:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_34",30,731.839666666667,2015-07-10 11:30:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_34",30,1473.03133333333,2015-07-10 11:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_34",30,212.93,2015-07-10 11:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_34",30,167.463666666667,2015-07-10 11:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_34",30,67.721,2015-07-10 11:30:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_34",30,1473.03133333333,2015-07-10 11:30:00,"Winter",2015,"Total","Hawkes Bay"
"rf_35",30,0,2015-07-10 11:30:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_35",30,2006.697,2015-07-10 11:30:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_35",30,277.814666666667,2015-07-10 11:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_35",30,15.288,2015-07-10 11:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_35",30,68.5313333333334,2015-07-10 11:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
"rf_35",30,57.255,2015-07-10 11:30:00,"Winter",2015,"Lighting","Hawkes Bay"
"rf_35",30,2284.51166666667,2015-07-10 11:30:00,"Winter",2015,"Total","Hawkes Bay"
"rf_36",30,0,2015-07-10 11:30:00,"Winter",2015,"Heat Pump or Heating","Hawkes Bay"
"rf_36",30,98.687,2015-07-10 11:30:00,"Winter",2015,"Hot water","Hawkes Bay"
"rf_36",30,455.519333333333,2015-07-10 11:30:00,"Winter",2015,"XX_Other","Hawkes Bay"
